PropertyGFATotal,LargestPropertyUseTypeGFARatio,NumberofFloors,SecondLargestPropertyUseTypeGFARatio,LargestPropertyUseType,BuildingType,ThirdLargestPropertyUseTypeGFARatio,SiteEnergyUse(kBtu)
94410,1.0,11.0,0.0,Multifamily Housing,Multifamily HR (10+),0.0,4973948.5
40420,1.0,5.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,1385697.0
26583,0.752360531166535,5.0,0.0665086709551217,Multifamily Housing,Multifamily MR (5-9),0.0,1547116.0
37639,0.5428943383192965,3.0,0.20077579106777543,Office,NonResidential,0.0,6197824.5
21840,1.0,4.0,0.2175824175824176,Multifamily Housing,Multifamily LR (1-4),0.0,471484.8125
22840,0.8056042031523643,4.0,0.19439579684763572,Office,NonResidential,0.0,881386.1875
21420,0.4864612511671335,1.0,0.2334267040149393,Museum,NonResidential,0.09337068160597572,810636.875
20880,1.0,1.0,0.0,Office,NonResidential,0.0,683274.0
38765,0.6902876305946085,5.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,548292.6875
26000,0.5,3.0,0.5,Office,NonResidential,0.0,1063035.875
38675,0.31286360698125404,3.0,0.11069166127989657,Office,NonResidential,0.0,1938776.75
49951,0.6414085804088007,4.0,0.4811715481171548,Office,Nonresidential COS,0.0,5134446.0
23052,1.4292469200069409,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,748555.5
41461,0.8126914449723837,4.0,0.19278357974964425,Multifamily Housing,Multifamily LR (1-4),0.0,3163537.0
25880,1.0,2.0,0.0,Medical Office,NonResidential,0.0,1941728.75
65418,1.0,6.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,2372126.25
65161,1.0,4.0,0.2947315111800003,Multifamily Housing,Multifamily LR (1-4),0.0,1876684.625
28753,0.7989079400410392,4.0,0.20109205995896082,Multifamily Housing,Multifamily LR (1-4),0.0,733278.5
41013,0.7826298978372711,3.0,0.05632360471070148,Worship Facility,NonResidential,0.0,1080821.0
22232,1.0,3.0,0.0,Other - Lodging/Residential,Multifamily LR (1-4),0.0,1214710.25
21075,0.8576512455516014,2.0,0.1423487544483986,Social/Meeting Hall,NonResidential,0.0,1581036.75
30358,0.8260096185519468,3.0,0.17399038144805323,Multifamily Housing,Multifamily LR (1-4),0.0,569265.625
46485,1.3751102506184791,3.0,0.0,Worship Facility,NonResidential,0.0,1544995.75
25943,1.0,3.0,0.10176155417646379,Multifamily Housing,Multifamily LR (1-4),0.0,615955.625
36992,0.6272707612456747,4.0,0.24105211937716264,Multifamily Housing,Multifamily LR (1-4),0.0,562286.0
27770,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,568033.375
52263,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1260212.75
56896,0.7165354330708661,4.0,0.28346456692913385,Office,NonResidential,0.0,1402048.5
31023,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,960790.8125
27500,1.0,2.0,0.0,Worship Facility,NonResidential,0.0,577123.125
36630,0.6006006006006006,2.0,0.3003003003003003,Office,NonResidential,0.0,541943.3125
26830,0.6275810659709281,3.0,0.37271710771524413,Office,NonResidential,0.0,2099386.75
41920,1.0,5.0,0.0,Office,NonResidential,0.0,1103594.75
36879,1.1930909189511647,5.0,0.0,Office,NonResidential,0.0,1537570.25
29820,1.0,6.0,0.0,Other - Lodging/Residential,NonResidential,0.0,1601955.625
90959,1.0,13.0,0.0,Multifamily Housing,Multifamily HR (10+),0.0,4471029.0
177364,0.8887090954195891,11.0,0.008457184095983401,Multifamily Housing,Multifamily HR (10+),0.004933357389323651,8692328.0
25027,1.726135773364766,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,2080898.625
33640,0.8121878715814507,2.0,0.0,Office,NonResidential,0.0,1078535.75
43484,0.6074878116088677,4.0,0.2191840677030632,Non-Refrigerated Warehouse,NonResidential,0.1733281206880692,1567040.75
142510,1.0539470914321802,9.0,0.3233457301242018,Multifamily Housing,Multifamily MR (5-9),0.0,10716391.0
74327,1.0,12.0,0.0,Multifamily Housing,Multifamily HR (10+),0.0,4207110.5
20304,0.52876280535855,2.0,0.47123719464145,Multifamily Housing,Multifamily LR (1-4),0.0,1323038.75
22480,0.4804270462633452,3.0,0.4804270462633452,Office,NonResidential,0.3202846975088968,981009.125
33018,0.7024350354352171,4.0,0.18671633654370343,Hotel,NonResidential,0.0,4857581.5
43380,1.0,3.0,0.0,Senior Care Community,Multifamily LR (1-4),0.0,3185108.0
26510,1.161825726141079,2.0,0.0,Office,NonResidential,0.0,987063.6875
72566,1.0013780558388226,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,2249620.5
25966,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,942636.6875
33456,0.5995337159253945,5.0,0.40046628407460544,Multifamily Housing,Multifamily MR (5-9),0.0,828020.8125
63336,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1842562.75
63236,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1924355.875
44202,1.0,3.0,0.04411565087552599,Multifamily Housing,Multifamily LR (1-4),0.0,1128634.875
80539,0.8232905797191423,6.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,6779778.0
45067,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,2025533.0
21990,1.0,3.0,0.4092769440654843,Multifamily Housing,Multifamily LR (1-4),0.0,634931.625
90372,0.8655557030938786,4.0,0.13444429690612136,Multifamily Housing,Multifamily LR (1-4),0.0,1730431.0
67813,1.0,11.0,0.22007579667615354,Multifamily Housing,Multifamily HR (10+),0.0,3104171.5
38270,0.5915077083877711,4.0,0.15097987980141103,Multifamily Housing,Multifamily LR (1-4),0.012124379409459107,1038815.188
132150,0.2679909194097616,6.0,0.07019296254256527,Multifamily Housing,Multifamily MR (5-9),0.0546046159667045,5960927.5
40028,0.8299690216848207,1.0,0.2550214849605276,Non-Refrigerated Warehouse,NonResidential,0.1548915758968722,942415.1875
44510,0.5904740507751067,3.0,0.40952594922489327,Office,NonResidential,0.0,2188051.25
21624,1.0,1.0,0.0,Worship Facility,NonResidential,0.0,666687.5
81608,0.7074183903538869,6.0,0.2925816096461131,Multifamily Housing,Multifamily MR (5-9),0.0,1545519.375
21841,1.0,4.0,0.027471269630511424,Multifamily Housing,Multifamily LR (1-4),0.0,455798.9063
42239,1.1553067070716636,1.0,0.0,K-12 School,SPS-District K-12,0.0,2145603.5
21880,0.7571755027422303,4.0,0.1756855575868373,Multifamily Housing,Multifamily LR (1-4),0.06713893967093236,895310.5
51360,0.9934968847352025,3.0,0.0,K-12 School,SPS-District K-12,0.0,1403094.75
24621,1.0,2.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,598857.8125
75477,1.0,8.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,4486477.0
21600,0.5370370370370371,3.0,0.46296296296296297,Office,NonResidential,0.0,1539176.625
20620,0.48787584869059164,3.0,0.2560620756547042,Multifamily Housing,NonResidential,0.2560620756547042,747456.875
36000,0.8,4.0,0.2,Multifamily Housing,Multifamily LR (1-4),0.0,1319572.875
47607,0.7351860020585208,6.0,0.126031886067175,Multifamily Housing,Multifamily MR (5-9),0.126031886067175,2184336.75
40552,1.0,5.0,0.0,Hotel,NonResidential,0.0,1200180.875
34848,1.0736914600550964,6.0,0.0910238751147842,Multifamily Housing,Multifamily MR (5-9),0.027146464646464648,3776768.25
27494,0.6614534080162945,3.0,0.3385465919837055,Multifamily Housing,Multifamily LR (1-4),0.0,652342.5
23200,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,842511.0
97737,1.0,5.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,2747172.75
76094,0.9930480721213236,12.0,0.0,Multifamily Housing,Multifamily HR (10+),0.0,3634625.75
27600,0.6811231884057971,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,851651.1875
134974,0.795056825759035,7.0,0.20494317424096492,Senior Care Community,Multifamily MR (5-9),0.0,4760734.0
31432,0.7336154237719521,3.0,0.22667981674726392,Office,NonResidential,0.03970475948078391,1439572.375
67590,1.121911525373576,5.0,0.03698772007693446,Multifamily Housing,Multifamily MR (5-9),0.0,3629002.5
24550,0.5498981670061099,2.0,0.45010183299389,Retail Store,NonResidential,0.0,977230.3125
24171,0.5957552438873029,3.0,0.29787762194365147,Multifamily Housing,Multifamily LR (1-4),0.10636713416904554,843267.0
34560,0.59375,4.0,0.4166666666666667,Multifamily Housing,Multifamily LR (1-4),0.0,1023327.875
57770,0.5920027696036004,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1048813.75
23341,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,609921.6875
61052,1.0,2.0,0.0,K-12 School,SPS-District K-12,0.0,2366929.5
65042,1.0,2.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,2125323.5
143960,0.6916087802167269,8.0,0.24041400388996945,Multifamily Housing,Multifamily MR (5-9),0.0,2993610.0
25864,0.5167027528611197,3.0,0.3255490256727498,Social/Meeting Hall,NonResidential,0.0,1028277.313
20004,0.7671465706858628,3.0,0.23285342931413716,Multifamily Housing,Multifamily LR (1-4),0.0,471113.3125
36300,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,608199.8125
20008,1.0,3.0,0.0,College/University,Multifamily LR (1-4),0.0,1516415.75
20686,1.0,3.0,0.0,Other - Lodging/Residential,NonResidential,0.0,1207504.0
22124,1.0,3.0,0.0,Residence Hall/Dormitory,NonResidential,0.0,637685.0
34795,1.0378502658427935,4.0,0.5246443454519327,Multifamily Housing,Multifamily LR (1-4),0.0,1079505.0
23800,0.5546218487394958,3.0,0.44537815126050423,Multifamily Housing,Multifamily LR (1-4),0.0,492807.6875
27487,1.0,3.0,0.0,Residence Hall/Dormitory,NonResidential,0.0,1594504.875
23616,1.0,4.0,0.0,Residence Hall/Dormitory,NonResidential,0.0,1656420.25
20629,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1209433.5
33448,1.0,3.0,0.0,Residence Hall/Dormitory,NonResidential,0.0,998633.5
29508,0.37528805747593874,2.0,0.2773146265419547,Other - Recreation,Nonresidential COS,0.22261759522841262,2217620.0
74840,1.0,2.0,0.0,Senior Care Community,NonResidential,0.0,8268496.5
20992,1.171875,3.0,0.2203220274390244,Performing Arts,Nonresidential COS,0.07931592987804878,2473302.0
22344,1.0,2.0,0.0,K-12 School,NonResidential,0.0,1522596.75
24980,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1346978.75
24415,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,727374.6875
31300,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,770175.8125
31900,0.8150470219435737,3.0,0.0,College/University,NonResidential,0.0,2466100.0
29417,0.6285141244858415,2.0,0.3041098684434171,Other - Recreation,Nonresidential COS,0.04912125641635789,1631479.125
49299,0.48883344489746244,3.0,0.4793606361183797,Office,NonResidential,0.10791293941053572,4729846.5
58035,0.7393469458085637,3.0,0.25999827690186955,Multifamily Housing,Multifamily LR (1-4),0.0,952635.375
54300,0.7561141804788214,4.0,0.1943830570902394,Multifamily Housing,Multifamily LR (1-4),0.04950276243093923,1201587.125
220018,0.7927896808442946,24.0,0.20721031915570545,Multifamily Housing,Multifamily HR (10+),0.0,10046434.0
31841,0.9704155020256902,1.0,0.029584497974309853,Supermarket/Grocery Store,NonResidential,0.0,13140574.0
76699,0.7505443356497478,4.0,0.0,Senior Care Community,Multifamily LR (1-4),0.0,4215991.5
20064,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1257144.75
21036,0.5239113899980985,2.0,0.3880965963110858,Parking,NonResidential,0.34607339798440767,2735811.5
81120,0.4561143984220907,5.0,0.07396449704142012,Multifamily Housing,Multifamily MR (5-9),0.07396449704142012,1591124.875
32928,0.7376093294460642,2.0,0.5074708454810496,Parking,NonResidential,0.4897959183673469,5652231.0
54943,1.0419343683453761,2.0,0.0,K-12 School,SPS-District K-12,0.0,2155390.25
44476,0.9276014030038673,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1368120.5
35017,0.5650112802353143,1.0,0.2922580460918982,Office,NonResidential,0.0,1295485.25
29084,0.8939623160500619,3.0,0.0,Residence Hall/Dormitory,NonResidential,0.0,1632498.625
100234,1.0,7.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,5089903.0
37361,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1416470.25
35655,0.6840274856261394,4.0,0.1547048099845744,Multifamily Housing,Multifamily LR (1-4),0.0,1394408.25
48441,0.6049008071674821,3.0,0.39509919283251793,Multifamily Housing,Multifamily LR (1-4),0.0,2003447.625
294707,0.5306219397571147,5.0,0.24280726280678777,Multifamily Housing,Multifamily MR (5-9),0.22657079743609754,19234064.0
103931,0.8932368590699599,6.0,0.42315574756328717,Multifamily Housing,Multifamily MR (5-9),0.0,2845428.5
36115,0.83361484147861,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,768325.6875
88426,0.665516929409902,4.0,0.3377739578856897,Multifamily Housing,Multifamily LR (1-4),0.0487639382082193,2645481.25
241387,0.7725602455807479,10.0,0.18049025009631836,Senior Care Community,Multifamily HR (10+),0.04695778977326865,9161371.0
22952,1.0004356918787034,2.0,0.0,Worship Facility,NonResidential,0.0,470666.6875
108066,0.6620861325486277,6.0,0.037763959062054674,Multifamily Housing,Multifamily MR (5-9),0.0,2022990.625
26528,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,664913.875
29618,1.0,7.0,0.32075089472618,Multifamily Housing,Multifamily MR (5-9),0.0,1164052.75
20851,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,515571.0938
36792,1.0,4.0,0.3522504892367906,Multifamily Housing,Multifamily LR (1-4),0.0,1285646.75
23512,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,667871.125
49518,1.0002019467668322,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1817513.0
326516,0.7731994756765366,20.0,0.4459015790956645,Hotel,Multifamily HR (10+),0.0698311874456382,59107620.0
28277,0.9982317784772077,7.0,0.08841107613961877,Multifamily Housing,Multifamily MR (5-9),0.0,678663.3125
21602,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,572654.3125
65689,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1384693.5
109222,1.0,6.0,0.4084891322261083,Multifamily Housing,Multifamily MR (5-9),0.0,3151107.75
21596,1.0,2.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,562495.8125
21040,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,592088.125
28032,1.0702054794520548,2.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1321065.0
25620,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,550324.1875
33238,1.0,3.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1632472.0
27800,0.39902877697841727,4.0,0.0,K-12 School,NonResidential,0.0,1181428.75
26255,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,713821.875
706176,0.31551199700924415,6.0,0.11052343891607758,Office,NonResidential,0.0073225371578756575,13270687.0
21158,0.833490878154835,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,462465.5
26355,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1829122.375
74162,0.8398505973409562,7.0,0.053935977994120976,Multifamily Housing,Multifamily MR (5-9),0.008049944715622556,2646523.5
33706,0.9418501157064024,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,8687690.0
27984,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1059605.625
37600,0.48936170212765956,2.0,0.4308510638297872,Non-Refrigerated Warehouse,NonResidential,0.0797872340425532,2171751.5
139127,1.0,10.0,0.0,Multifamily Housing,Multifamily HR (10+),0.0,5106786.5
26153,0.8690781172332046,4.0,0.10472985890719994,Multifamily Housing,Multifamily LR (1-4),0.0,593543.3125
95611,1.0,7.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,8058913.5
32980,1.0,5.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,1383204.25
187080,0.9682221509514646,26.0,0.028918109899508233,Multifamily Housing,Multifamily HR (10+),0.0,6454820.0
94000,1.4893617021276595,21.0,0.2553191489361702,Multifamily Housing,Multifamily HR (10+),0.026595744680851064,5143676.5
35333,0.8754705233068236,3.0,0.12452947669317635,Multifamily Housing,Multifamily LR (1-4),0.0,919909.6875
39331,1.0,4.0,0.3661234141008365,Multifamily Housing,Multifamily LR (1-4),0.0,1326764.25
57486,0.8426051560379919,4.0,0.15739484396200815,Multifamily Housing,Multifamily LR (1-4),0.0,1297633.75
42128,1.0,1.0,0.0,K-12 School,SPS-District K-12,0.0,1709307.5
77966,1.0,4.0,0.33246543365056563,Multifamily Housing,Multifamily LR (1-4),0.0,2993032.25
28944,0.8330223880597015,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,864751.8125
30189,1.0,5.0,0.285335718307993,Multifamily Housing,Multifamily MR (5-9),0.0,729361.625
44432,0.49356319769535467,4.0,0.399599387828592,Multifamily Housing,Multifamily LR (1-4),0.06540331292761974,1396280.25
23671,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,839362.0
44753,1.0400420083569817,2.0,0.0,K-12 School,SPS-District K-12,0.0,1638691.625
20380,1.4104023552502454,4.0,0.3974484789008832,Multifamily Housing,Multifamily LR (1-4),0.0,1310280.75
29808,0.8583601717659689,4.0,0.14163982823403112,Multifamily Housing,Multifamily LR (1-4),0.0,975327.0
27878,0.8333452901929838,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,658297.5
23597,0.8143408060346654,3.0,0.34025511717591217,Multifamily Housing,Multifamily LR (1-4),0.0,2225265.5
33708,1.0,3.0,0.0,Other,NonResidential,0.0,786324.0
121773,0.9936521232128632,5.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,2986728.0
50095,0.5224074258908075,3.0,0.30300429184549355,Multifamily Housing,Multifamily LR (1-4),0.17458828226369896,981242.3125
175353,0.7902117443100489,12.0,0.03921233169663479,Multifamily Housing,Multifamily HR (10+),0.018317337028736322,6074249.0
26245,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,750583.625
103345,0.8903188349702453,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,4018570.0
93191,0.7021493491860802,6.0,0.2978506508139198,Multifamily Housing,Multifamily MR (5-9),0.0,1878442.25
40317,0.7901381551206687,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,942712.5
31500,0.7875873015873016,4.0,0.21241269841269841,Multifamily Housing,Multifamily LR (1-4),0.0,495152.6875
21520,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,440870.4063
21580,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,467930.0
97254,0.9988380940629691,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,2220053.25
28899,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,919266.125
57496,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1204956.5
48863,1.009639195301148,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1070085.375
165694,1.0875107125182566,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,4425832.5
143369,0.9768290216155515,3.0,0.04469585475242207,Multifamily Housing,Multifamily LR (1-4),0.0,3190328.0
44230,1.7864119375989147,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1859571.875
47237,1.0089760145648539,2.0,0.0,Other,NonResidential,0.0,5981430.0
187139,1.0,13.0,0.0,Multifamily Housing,Multifamily HR (10+),0.0,6772289.0
57091,1.0,5.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,1436109.0
30240,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,855946.0
21798,0.8336085879438481,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,558893.375
42448,1.0,3.0,0.0,No information,Multifamily LR (1-4),0.0,1247918.0
125241,1.1054047795849602,5.0,0.42743989588074194,Multifamily Housing,Multifamily MR (5-9),0.0,5614256.5
21900,1.0,6.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,592899.0
32430,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,847514.5
87696,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,2352982.75
50299,0.8210700013916777,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1687738.0
34882,0.8237773063471131,4.0,0.17622269365288687,Multifamily Housing,Multifamily LR (1-4),0.0,2291269.5
26808,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,967492.875
57298,1.0625501762714231,2.0,0.0,K-12 School,SPS-District K-12,0.0,1586388.75
78538,1.0,18.0,0.2444676462349436,Multifamily Housing,Multifamily HR (10+),0.0,5571501.5
76585,0.5411895279754522,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,13906080.0
26373,1.0,3.0,0.0,Worship Facility,NonResidential,0.0,964236.0
40128,1.0,6.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,1618017.75
24581,1.0149302306659616,4.0,0.20483300109840935,Multifamily Housing,Multifamily LR (1-4),0.0,566216.8125
34066,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,861109.0
75868,0.6640349027257869,2.0,0.16636790214583225,Office,NonResidential,0.08781040754995519,3605749.75
33430,1.0000897397547113,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,2192111.5
28878,0.7176050973059076,4.0,0.2077706212341575,Multifamily Housing,Multifamily LR (1-4),0.166216496987326,740786.0
21656,0.2611747321758404,2.0,0.25678795714813446,Other - Entertainment/Public Assembly,NonResidential,0.23503878832656078,1607972.25
72831,0.6330271450343947,11.0,0.3270997240186184,Multifamily Housing,Multifamily HR (10+),0.0,2375104.0
82254,0.7354049651080798,6.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,1591528.5
57700,0.6921143847487001,6.0,0.26932409012131714,Multifamily Housing,Multifamily MR (5-9),0.04670710571923743,1898509.75
58359,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1941363.5
23236,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,593296.1875
43788,0.9917100575500137,3.0,0.008289942449986298,Multifamily Housing,Multifamily LR (1-4),0.0,1360400.5
39329,1.0,7.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,965291.6875
23040,1.0,3.0,0.0,Distribution Center,Nonresidential COS,0.0,421430.0
36771,0.9479209159391913,2.0,0.0,Other,NonResidential,0.0,5447076.5
87261,1.1164781517516416,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1803753.25
34854,0.7363860675962587,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,705621.6875
24024,0.5958208458208458,1.0,0.4041791541791542,Non-Refrigerated Warehouse,NonResidential,0.0,375773.5938
42420,0.6463932107496464,1.0,0.23573785950023574,Non-Refrigerated Warehouse,NonResidential,0.11786892975011787,965425.1875
36982,0.9296955275539451,1.0,0.07030447244605484,Distribution Center,NonResidential,0.0,374753.8125
23400,0.8547863247863248,2.0,0.1441880341880342,Non-Refrigerated Warehouse,NonResidential,0.0,439266.9063
21232,1.046015448379804,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,522423.6875
22810,0.7145550197281894,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,917783.5
53280,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1963481.625
30720,0.9153645833333334,2.0,0.052083333333333336,Other,NonResidential,0.032552083333333336,1683064.25
21056,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,510517.0
23232,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,127374.0
35046,0.928665182902471,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1063269.125
25577,0.5219142198068577,1.0,0.32169527309692303,Refrigerated Warehouse,NonResidential,0.15639050709621927,895784.6875
43380,0.9876440756108806,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,405062.0
20410,1.0,3.0,0.0,Office,NonResidential,0.0,2720238.25
97855,1.0,3.0,0.5622604874559297,Multifamily Housing,Multifamily LR (1-4),0.0,2990238.75
41149,1.0,6.0,0.6099783712848429,Multifamily Housing,Multifamily MR (5-9),0.0,1795462.75
22937,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,507976.0
21168,0.9448223733938019,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,533226.8125
179678,1.0,27.0,0.0,Multifamily Housing,Multifamily HR (10+),0.0,10699566.0
75070,1.0,10.0,0.0,Multifamily Housing,Multifamily HR (10+),0.0,3796986.5
48433,0.7402803873392109,3.0,0.25971961266078913,Multifamily Housing,Multifamily LR (1-4),0.0,932598.6875
24696,0.7448979591836735,3.0,0.25510204081632654,Office,NonResidential,0.0,624125.625
20806,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,576644.125
43142,1.0,7.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,1412280.25
47544,0.8439550731953559,3.0,0.3586151775197712,Multifamily Housing,Multifamily LR (1-4),0.0,1868497.125
20583,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,473874.0938
37877,0.6911054201758323,6.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,1306087.75
45174,1.0,1.0,0.0,K-12 School,SPS-District K-12,0.0,1980825.25
24955,1.0,1.0,0.0,Worship Facility,NonResidential,0.0,689803.0
62566,0.693763385864527,4.0,0.30623661413547293,Multifamily Housing,Multifamily LR (1-4),0.0,1371061.25
77501,1.0,5.0,0.2311195984567941,Multifamily Housing,Multifamily MR (5-9),0.0,2799874.0
40362,0.8699767107675537,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,689082.3125
25160,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,491218.0
26254,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,624269.625
40248,1.0044722719141324,7.0,0.32299741602067183,Multifamily Housing,Multifamily MR (5-9),0.0,1559199.25
34629,1.0,3.0,0.24337982615726703,Multifamily Housing,Multifamily LR (1-4),0.0,819003.3125
38430,0.9840489201144939,5.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,1353079.5
32366,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,804194.125
27246,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,650205.8125
25082,0.8923132126624671,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,474468.5938
145085,1.2978185201778267,3.0,0.16118137643450392,Multifamily Housing,Multifamily LR (1-4),0.16118137643450392,5751330.5
47276,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,1179869.0
22344,1.0,4.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,564168.5
22331,1.0,3.0,0.0,Multifamily Housing,Multifamily LR (1-4),0.0,723032.625
56380,0.7032635686413622,3.0,0.41477474281660165,Senior Care Community,Multifamily LR (1-4),0.0,1725558.0
34074,1.0,3.0,0.0,Other/Specialty Hospital,NonResidential,0.0,8521989.0
